filter_p,prolificID,StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,moral_to_wis_agree,wis_to_moral_agree,morality_wis_analogy,moral_wis_comments,t.morals_First Click,t.morals_Last Click,t.morals_Page Submit,t.morals_Click Count,wis_psych_char,t.universals_First Click,t.universals_Last Click,t.universals_Page Submit,t.universals_Click Count,IMW_J,IMW_O,IMW_FINAL,FRMW_J,FRMW_O,FRMW_FINAL,FRWM_J,FRWM_O,FRWM_FINAL,FRJF_J,FRJF_O,FRJF_FINAL,TRMW_J,TRMW_O,TRMW_FINAL,TRWM_J,TRWM_O,TRWM_FINAL,TRHOC_J,TRHOC_O,TRHOC_FINAL,PR_J,PR_O,PR_FINAL,DR_J,DR_O,DR_FINAL,FM_J,FM_O,FM_FINAL,CONSTRUCT_J,CONSTRUCT_O,CONSTRUCT_FINAL,Intention_J,Intention_O,Intention_FINAL,Action_J,Action_O,Action_FINAL,MDW_J,MDW_O,MDW_FINAL,wisdom_culture,AR_K,AR_H,AR_FINAL,U_K,U_H,U_FINAL,MBR_K,MBR_H,MBR_FINAL,CCOMPETENCE_K,CCOMPETENCE_H,CCOMPETENCE_FINAL,universals_sorting_0_GROUP,universals_sorting_1_GROUP,universals_sorting_2_GROUP,universals_sorting_3_GROUP,,universals_sorting_0_1_RANK,universals_sorting_0_2_RANK,universals_sorting_0_3_RANK,universals_sorting_0_4_RANK,universals_sorting_0_5_RANK,universals_sorting_0_6_RANK,universals_sorting_0_7_RANK,universals_sorting_0_8_RANK,universals_sorting_0_9_RANK,universals_sorting_0_10_RANK,universals_sorting_0_11_RANK,universals_sorting_0_12_RANK,universals_sorting_0_13_RANK,universals_sorting_0_14_RANK,universals_sorting_0_15_RANK,universals_sorting_0_16_RANK,universals_sorting_0_17_RANK,universals_sorting_1_1_RANK,universals_sorting_1_2_RANK,universals_sorting_1_3_RANK,universals_sorting_1_4_RANK,universals_sorting_1_5_RANK,universals_sorting_1_6_RANK,universals_sorting_1_7_RANK,universals_sorting_1_8_RANK,universals_sorting_1_9_RANK,universals_sorting_1_10_RANK,universals_sorting_1_11_RANK,universals_sorting_1_12_RANK,universals_sorting_1_13_RANK,universals_sorting_1_14_RANK,universals_sorting_1_15_RANK,universals_sorting_1_16_RANK,universals_sorting_1_17_RANK,universals_sorting_2_1_RANK,universals_sorting_2_2_RANK,universals_sorting_2_3_RANK,universals_sorting_2_4_RANK,universals_sorting_2_5_RANK,universals_sorting_2_6_RANK,universals_sorting_2_7_RANK,universals_sorting_2_8_RANK,universals_sorting_2_9_RANK,universals_sorting_2_10_RANK,universals_sorting_2_11_RANK,universals_sorting_2_12_RANK,universals_sorting_2_13_RANK,universals_sorting_2_14_RANK,universals_sorting_2_15_RANK,universals_sorting_2_16_RANK,universals_sorting_2_17_RANK,universals_sorting_3_1_RANK,universals_sorting_3_2_RANK,universals_sorting_3_3_RANK,universals_sorting_3_4_RANK,universals_sorting_3_5_RANK,universals_sorting_3_6_RANK,universals_sorting_3_7_RANK,universals_sorting_3_8_RANK,universals_sorting_3_9_RANK,universals_sorting_3_10_RANK,universals_sorting_3_11_RANK,universals_sorting_3_12_RANK,universals_sorting_3_13_RANK,universals_sorting_3_14_RANK,universals_sorting_3_15_RANK,universals_sorting_3_16_RANK,universals_sorting_3_17_RANK,t.culture_First Click,t.culture_Last Click,t.culture_Page Submit,t.culture_Click Count,comments,age,sex,gender,gender_5_TEXT,edu,prior.knowledge,occupation,ethnicity,religion,religion_9_TEXT,Politics_1,country,income,more.coments,PROLIFIC_PID,STUDY_ID,SESSION_ID
1,5b309c401d2f710001fb66a4,10/22/2021 12:19,10/22/2021 12:24,IP Address,82.17.115.109,28,329,FALSE,10/22/2021 13:24,R_1DAAiAk3xAh478E,,,,,,,anonymous,EN,I consent to participate in this study,"Morality is relevant for wisdom,Morality is necessary for wisdom,Morality is sufficient for wisdom",Wisdom is relevant for morality,bread and butter ,"wisdom comes with age and experience, morality is something we are born with, raise to or learn through wisdom",4.787,68.56,127.952,4,,,,,,0,,0,0,,0,1,,,0,,,0,,,0,,0,0,,,0,,,0,,,0,,,0,,0,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,Female,,,,,,,,,,,,,,,
1,5b3fdff9d67d210001d58ac5,10/22/2021 13:15,10/22/2021 13:17,IP Address,159.2.89.27,19,144,FALSE,10/22/2021 14:17,R_3M51NXUg2S513jG,,,,,,,anonymous,EN,I consent to participate in this study,Morality is relevant for wisdom,Wisdom is relevant for morality,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,Female,,,,,,,,,,,,,,,
1,5b896aa620b62c0001b9ce96,10/22/2021 14:06,10/22/2021 14:12,IP Address,90.205.7.89,100,348,TRUE,10/22/2021 14:12,R_1MX2g9S1CygFnnv,,,,,51.1381073,-0.979507446,anonymous,EN,I consent to participate in this study,"Morality is a precursor for wisdom,Morality is necessary for wisdom","Wisdom is relevant for morality,Wisdom is a precursor for morality",Real life experiences give us wisdom - morality is taught,no,7.748,81.604,85,7,I dont know,0,0,22.105,0,,,0,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,I refer to my previous answer,0,,0,0,,0,0,,0,0,,0,Open-mindedness/Consideration of diverse perspectives,Declarative (book) knowledge,Context-sensitivity,In-group cooperation,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,14.326,23.533,46.213,2,no I am unwise,58,Male,,,,,,,,,,,,,,,
1,5bae403deecbd800010aa626,10/22/2021 11:32,10/22/2021 11:37,IP Address,50.99.151.51,28,280,FALSE,10/22/2021 12:37,R_2YKdLD5d981p8Nc,,,,,,,anonymous,EN,I consent to participate in this study,Morality is relevant for wisdom,"Wisdom is relevant for morality,Wisdom is necessary for morality",Gasoline is needed to drive a car. ,,0.733,136.79,136.796,10,,,,,,,,0,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,Female,,,,,,,,,,,,,,,
1,5bc7a4433dec25000138c626,10/22/2021 14:20,10/22/2021 14:27,IP Address,5.81.68.249,28,447,FALSE,10/22/2021 15:27,R_9ZSenOq6s3GWUcV,,,,,,,anonymous,EN,I consent to participate in this study,Morality is relevant for wisdom,Wisdom is relevant for morality,Wisdom is to morality as to humanity.,None,4.295,184.162,187.754,6,,,,,,,,0,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,CONSENT REVOKED,,,,,,,,,,,,,,,
1,5bfecd908acfed00011aac07,10/22/2021 12:20,10/22/2021 12:49,IP Address,82.12.175.39,100,1715,TRUE,10/22/2021 12:49,R_31MiNW9NBFAiLol,,,,,52.80799866,-2.111801147,anonymous,EN,I consent to participate in this study,,,,Wisdom is knowledge and Morality is that you could die at any minute.,3.603,3.603,42.254,1,,0,0,5.742,0,0,,0,0,,0,0,,,0,,,0,,,0,,0,0,,,0,,,0,,,0,,,0,,,,,,,,,,,,Knowing what right from wrong is.,0,,0,0,,0,0,,0,0,,0,Declarative (book) knowledge,In-group cooperation,,"Self-transcendence,Seeking Insight /Meaning,Experiential knowledge,Realization of shared humanity,Equanimity/Self-control,Uncertainty management,Sympathy/compassion,Balance of diverse interests,Open-mindedness/Consideration of diverse perspectives,Context-sensitivity,Pursuit of truth,Humor,Deliberation/Reflection,Epistemic humility/Recognition of limits of one's knowledge & one's fallibility,Self-compassion",,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,14,9,5,10,1,13,4,11,,7,8,3,6,,2,15,12,7.563,10.954,1547.967,2,Wisdom is something that you gain as you get older.,35,Female,,,,,,,,,,,,,,,
1,5c0d8bca22f3eb000116c33d,10/22/2021 13:01,10/22/2021 13:09,IP Address,50.67.20.54,28,507,FALSE,10/22/2021 14:09,R_3My3O4rxlNVMTR2,,,,,,,anonymous,EN,I consent to participate in this study,Morality is relevant for wisdom,"Wisdom is relevant for morality,Wisdom is a precursor for morality,Wisdom is necessary for morality",Faith is to Trust,Morality describes a person's beliefs and behaviour towards what's considered  right or wrong. I'd say wisdom is the foundation to morality since you can't make the above distinction without having the wisdom to think about how a particular event or situation impacts society as a judgement basis.,106.895,430.635,431.402,56,,,,,,0,,0,0,,0,1,,,0,,,0,,,0,,0,0,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,Female,,,,,,,,,,,,,,,
1,5c8cdd8f2edaac001790123a,10/22/2021 11:21,10/22/2021 11:22,IP Address,90.193.60.253,19,58,FALSE,10/22/2021 12:22,R_2zCTawZPFDplqAG,,,,,,,anonymous,EN,I consent to participate in this study,"Morality is relevant for wisdom,Morality is a precursor for wisdom,Morality is necessary for wisdom","Wisdom is relevant for morality,Wisdom is a precursor for morality,Wisdom is necessary for morality,Wisdom is sufficient for morality",,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,Female,,,,,,,,,,,,,,,
1,5d1dc5d70979860001f1ea5f,10/22/2021 14:18,10/22/2021 14:20,IP Address,89.34.166.77,28,122,FALSE,10/22/2021 15:20,R_pKSIWbooND0kFxf,,,,,,,anonymous,EN,I consent to participate in this study,"Morality is relevant for wisdom,Morality is necessary for wisdom","Wisdom is relevant for morality,Wisdom is a precursor for morality,Wisdom is necessary for morality",morality is to behaviour,,1.568,55.67,55.675,2,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,Male,,,,,,,,,,,,,,,
1,5d32338168d63a0016a7225a,10/22/2021 11:38,10/22/2021 11:39,IP Address,80.5.142.11,31,61,FALSE,10/22/2021 12:39,R_Y38lKiqbwVBqeT7,,,,,,,anonymous,EN,I consent to participate in this study,"Morality is necessary for wisdom,Morality is sufficient for wisdom",,,,5.199,5.199,5.202,1,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,Male,,,,,,,,,,,,,,,
1,5d9d11ed50e38100150f623a,10/22/2021 12:17,10/22/2021 12:23,IP Address,86.167.243.154,31,331,FALSE,10/22/2021 13:23,R_shVBzvzqUmuF7z3,,,,,,,anonymous,EN,I consent to participate in this study,"Morality is relevant for wisdom,Morality is necessary for wisdom","Wisdom is relevant for morality,Wisdom is a precursor for morality,Wisdom is necessary for morality",morality is to wisdom,,5.014,104.313,104.317,6,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,Female,,,,,,,,,,,,,,,
1,5daf03b9edbd6a00162f87bb,10/22/2021 12:01,10/22/2021 12:04,IP Address,90.208.42.10,19,142,FALSE,10/22/2021 13:04,R_2UWaeSIodK6p45v,,,,,,,anonymous,EN,I consent to participate in this study,Morality is a precursor for wisdom,Wisdom is relevant for morality,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,Female,,,,,,,,,,,,,,,
1,5dcc29b128e0d59d5af33dc7,10/22/2021 13:28,10/22/2021 13:33,IP Address,5.151.178.17,28,303,FALSE,10/22/2021 14:33,R_1msgiyL6ajkyZbb,,,,,,,anonymous,EN,I consent to participate in this study,Morality is necessary for wisdom,Wisdom is necessary for morality,Drums are to a song,,3.856,88.913,88.918,3,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Male,,,,,,,,,,,,,,,
1,5de007c8693f22087d586ab4,10/22/2021 13:24,10/22/2021 13:46,IP Address,94.6.33.247,100,1320,TRUE,10/22/2021 13:46,R_1n2vwJKbjGsKF9x,,,,,52.54699707,-1.939605713,anonymous,EN,I consent to participate in this study,Morality is necessary for wisdom,Wisdom is necessary for morality,a potter to the clay.,no,84.228,254.284,258.661,4,Always,0,0,109.06,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Culture can mold wisdom.,1,,1,0,,0,0,,0,0,,0,"Self-transcendence,Open-mindedness/Consideration of diverse perspectives,Equanimity/Self-control,Self-compassion","Pursuit of truth,Realization of shared humanity,Seeking Insight /Meaning,Epistemic humility/Recognition of limits of one's knowledge & one's fallibility,Deliberation/Reflection","Declarative (book) knowledge,Balance of diverse interests,Experiential knowledge,Uncertainty management","In-group cooperation,Humor,Context-sensitivity,Sympathy/compassion",,,2,3,,1,,,,,,,,,,,4,,4,,,,,5,2,1,,,,,,,3,,,,,,,,,,,,,2,3,4,1,,,,,,,3,,,,,1,4,,,,,,,2,123.517,123.517,543.511,1,no,49,Male,,,,,,,,,,,,,,,
1,5ded96bf37113644fd79ddfd,10/22/2021 13:14,10/22/2021 13:19,IP Address,172.218.6.126,100,349,TRUE,10/22/2021 13:19,R_2TyPx9QGZhjR8Uc,,,,,49.25140381,-123.0971985,anonymous,EN,I consent to participate in this study,"Morality is relevant for wisdom,Morality is a precursor for wisdom,Morality is necessary for wisdom","Wisdom is relevant for morality,Wisdom is a precursor for morality,Wisdom is necessary for morality",gas is to a car,I don't have any other comments,1.703,24.515,39.311,3,I don't know. I'm having a hard time understanding the question.,0,0,16.862,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"I don't necessarily relate the two, culture and wisdom",0,,0,0,,0,0,,0,0,,0,"Epistemic humility/Recognition of limits of one's knowledge & one's fallibility,Context-sensitivity,Declarative (book) knowledge","Equanimity/Self-control,Open-mindedness/Consideration of diverse perspectives,Uncertainty management,Sympathy/compassion,Realization of shared humanity,Experiential knowledge","Seeking Insight /Meaning,Balance of diverse interests,Self-transcendence,Pursuit of truth,Self-compassion","Humor,In-group cooperation,Deliberation/Reflection",,1,,,2,,,,,,,,,,3,,,,,2,1,,,,5,,,4,,6,3,,,,,,,,,3,,,4,,,2,,,,1,5,,,,,,,3,,,2,,,,,,,,1,19.981,19.981,98.436,1,No,34,Female,,,,,,,,,,,,,,,
1,5e063e3814ae630234d7e95c,10/22/2021 13:19,10/22/2021 13:20,IP Address,92.18.208.68,19,52,FALSE,10/22/2021 14:20,R_3NyAhIfoOms050a,,,,,,,anonymous,EN,I consent to participate in this study,Morality is a precursor for wisdom,Wisdom is sufficient for morality,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,Male,,,,,,,,,,,,,,,
1,5e2ec75025da8b4924c77a57,10/22/2021 12:22,10/22/2021 12:59,IP Address,80.6.134.27,19,2206,FALSE,10/22/2021 13:59,R_2c1McTZexivnp6a,,,,,,,anonymous,EN,I consent to participate in this study,Morality is relevant for wisdom,Wisdom is relevant for morality,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,Female,,,,,,,,,,,,,,,
1,5e567abd29f27d023384e5e1,10/22/2021 13:33,10/22/2021 13:35,IP Address,24.246.124.164,28,138,FALSE,10/22/2021 14:35,R_3qqgXAehDBc25Zy,,,,,,,anonymous,EN,I consent to participate in this study,"Morality is relevant for wisdom,Morality is necessary for wisdom","Wisdom is relevant for morality,Wisdom is necessary for morality",performance is to talent ,I do not,4.403,66.566,69.973,6,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,Male,,,,,,,,,,,,,,,
1,5e685adc624950000c59fe4c,10/22/2021 13:49,10/22/2021 13:50,IP Address,77.100.198.31,9,43,FALSE,10/22/2021 14:50,R_pa6rdYHJjqKPjbP,,,,,,,anonymous,EN,I consent to participate in this study,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Male,,,,,,,,,,,,,,,
1,5e6d395882be80000cec9f92,10/22/2021 12:57,10/22/2021 13:03,IP Address,176.251.153.74,19,360,FALSE,10/22/2021 14:03,R_1gpPE95Eje5Em0C,,,,,,,anonymous,EN,I consent to participate in this study,"Morality is relevant for wisdom,Morality is a precursor for wisdom,Morality is necessary for wisdom,Morality is sufficient for wisdom",Wisdom is a precursor for morality,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,Female,,,,,,,,,,,,,,,
1,5ea9821b7d281708bbd38033,10/22/2021 11:49,10/22/2021 11:50,IP Address,81.140.206.116,19,67,FALSE,10/22/2021 12:50,R_DVlA3hyh2i2Nh7z,,,,,,,anonymous,EN,I consent to participate in this study,Morality is relevant for wisdom,Wisdom is necessary for morality,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,Female,,,,,,,,,,,,,,,
1,5eac2199f32e3b22bae02ea5,10/22/2021 12:46,10/22/2021 12:48,IP Address,84.70.193.137,100,115,TRUE,10/22/2021 12:48,R_6Js2PppgMaImKwF,,,,,53.41419983,-2.227996826,anonymous,EN,I consent to participate in this study,Morality is relevant for wisdom,Wisdom is sufficient for morality,A wizard is to a Wand ,No,4.438,23.601,25.354,6,Not sure ,1.169,1.169,2.229,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Don't know ,0,,0,0,,0,0,,0,0,,0,"Self-compassion,Pursuit of truth,Sympathy/compassion,Uncertainty management,Equanimity/Self-control,Deliberation/Reflection,Epistemic humility/Recognition of limits of one's knowledge & one's fallibility,Experiential knowledge","Declarative (book) knowledge,Realization of shared humanity",,,,7,,5,,,6,,2,,3,,8,4,,,1,,,,,,,,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.588,13.556,14.371,15,No ,23,Female,,,,,,,,,,,,,,,
1,5eb29fdddac67500082c1089,10/22/2021 14:01,10/22/2021 14:08,IP Address,80.189.136.202,19,432,FALSE,10/22/2021 15:08,R_3kcXfJLh0SfYzuv,,,,,,,anonymous,EN,I consent to participate in this study,Morality is relevant for wisdom,Wisdom is relevant for morality,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,CONSENT REVOKED,,,,,,,,,,,,,,,
1,5eb57066266e3941848f8aac,10/22/2021 13:44,10/22/2021 13:45,IP Address,86.4.222.251,19,42,FALSE,10/22/2021 14:45,R_1jCCFQQpjG9wbFl,,,,,,,anonymous,EN,I consent to participate in this study,"Morality is relevant for wisdom,Morality is a precursor for wisdom","Wisdom is relevant for morality,Wisdom is necessary for morality",,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Male,,,,,,,,,,,,,,,
1,5eb57a63699cf609603debd9,10/22/2021 12:58,10/22/2021 12:59,IP Address,146.198.123.220,19,57,FALSE,10/22/2021 13:59,R_3p5oS77VdJ0DNgi,,,,,,,anonymous,EN,I consent to participate in this study,"Morality is relevant for wisdom,Morality is a precursor for wisdom","Wisdom is relevant for morality,Wisdom is necessary for morality",,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,Female,,,,,,,,,,,,,,,
1,5ebe7d4b4a95ee1dc0e7c32a,10/22/2021 11:31,10/22/2021 11:38,IP Address,152.37.78.29,100,406,TRUE,10/22/2021 11:38,R_3nOWUkyF8zwGyUp,,,,,51.50740051,-0.119598389,anonymous,EN,I consent to participate in this study,"Morality is relevant for wisdom,Morality is a precursor for wisdom,Morality is necessary for wisdom,Morality is sufficient for wisdom","Wisdom is relevant for morality,Wisdom is a precursor for morality,Wisdom is necessary for morality,Wisdom is sufficient for morality",how do you envision the relationship between the psychological characteristics,no,45.471,137.213,142.051,3,By actions we mean behaviors undertaken to effect/achieve/obtain outcomes.,0,0,17.23,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"By psychological characteristics we do not mean practices (e.g., specific prayers, pilgrimages, rites).",0,,0,0,,0,0,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.506,10.297,14.688,4,no,47,Female,,,,,,,,,,,,,,,
1,5eff6c113491ec01e074a63e,10/22/2021 13:10,10/22/2021 13:24,IP Address,86.8.69.52,100,857,TRUE,10/22/2021 13:24,R_pGklyfnCKSUzj45,,,,,51.40029907,0.529098511,anonymous,EN,I consent to participate in this study,"Morality is relevant for wisdom,Morality is necessary for wisdom",Wisdom is necessary for morality,air to breathe,No,17.57,37.608,41.258,3,i do  not know how to answer this question,58.122,58.122,58.687,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,again i do not know how to answer it,0,,0,0,,0,0,,0,0,,0,"Humor,Declarative (book) knowledge",Self-compassion,Epistemic humility/Recognition of limits of one's knowledge & one's fallibility,Experiential knowledge,,,,,,,,,,,,,,,2,,,1,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,11.884,11.884,45.703,1,no,30,Male,,,,,,,,,,,,,,,
1,5f1e03fb120a7234b77e6494,10/22/2021 10:45,10/22/2021 10:58,IP Address,92.233.205.80,19,778,FALSE,10/22/2021 11:58,R_2sQHrwaNDg4mbZ6,,,,,,,anonymous,EN,I consent to participate in this study,Morality is relevant for wisdom,Wisdom is a precursor for morality,Bottle of whisky for an alcoholic,Morality is a wisdom but man who is wise is not always moral,268.292,588.302,591.849,15,,,,,,0,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,CONSENT REVOKED,,,,,,,,,,,,,,,
1,5f4405040e78906e8dcf7b47,10/22/2021 13:13,10/22/2021 13:22,IP Address,94.6.110.111,31,524,FALSE,10/22/2021 14:22,R_XiGVTMoUrobUcmZ,,,,,,,anonymous,EN,I consent to participate in this study,Morality is sufficient for wisdom,Wisdom is a precursor for morality,Wisdom is what you have learnt over the time in your life,Sorry no I dont,15.699,46.467,53.255,5,I think psychology feeling is important  in a person behaviour ,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,Male,,,,,,,,,,,,,,,
1,5f57c711791f712bdd0c8fa1,10/22/2021 12:49,10/22/2021 12:52,IP Address,82.37.252.58,28,142,FALSE,10/22/2021 13:52,R_3oXZfLpItkP20FH,,,,,,,anonymous,EN,I consent to participate in this study,"Morality is relevant for wisdom,Morality is necessary for wisdom","Wisdom is relevant for morality,Wisdom is sufficient for morality",macaroni is to cheese - they work better together but you can also have them separately.,,7.75,45.413,45.416,4,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,Female,,,,,,,,,,,,,,,
1,5f88b1277272d408b9a8676a,10/22/2021 13:36,10/22/2021 13:37,IP Address,143.159.45.183,19,81,FALSE,10/22/2021 14:37,R_1qUitopv3UVlr9T,,,,,,,anonymous,EN,I consent to participate in this study,Morality is relevant for wisdom,"Wisdom is relevant for morality,Wisdom is a precursor for morality",,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,Male,,,,,,,,,,,,,,,
