StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,t.intro_First Click,t.intro_Last Click,t.intro_Page Submit,t.intro_Click Count,meta_Browser,meta_Version,meta_Operating System,meta_Resolution,field,field_14_TEXT,prior_research,research_morality,research_culturalpsy,education,education_4_TEXT,position,position_8_TEXT,institution_type,institution_type_5_TEXT,country,moral_to_wis_agree,wis_to_moral_agree,morality_wis_analogy,moral_wis_comments,wis_psych_char,wisdomModelFamiliar,model_agreement,model_disagree,wisdom_culture,t.universals_First Click,t.universals_Last Click,t.universals_Page Submit,t.universals_Click Count,universals_sorting_0_GROUP,universals_sorting_1_GROUP,universals_sorting_2_GROUP,universals_sorting_3_GROUP,universals_sorting_0_1_RANK,universals_sorting_0_2_RANK,universals_sorting_0_3_RANK,universals_sorting_0_4_RANK,universals_sorting_0_5_RANK,universals_sorting_0_6_RANK,universals_sorting_0_7_RANK,universals_sorting_0_8_RANK,universals_sorting_0_9_RANK,universals_sorting_0_10_RANK,universals_sorting_0_11_RANK,universals_sorting_0_12_RANK,universals_sorting_0_13_RANK,universals_sorting_0_14_RANK,universals_sorting_0_15_RANK,universals_sorting_0_16_RANK,universals_sorting_0_17_RANK,universals_sorting_1_1_RANK,universals_sorting_1_2_RANK,universals_sorting_1_3_RANK,universals_sorting_1_4_RANK,universals_sorting_1_5_RANK,universals_sorting_1_6_RANK,universals_sorting_1_7_RANK,universals_sorting_1_8_RANK,universals_sorting_1_9_RANK,universals_sorting_1_10_RANK,universals_sorting_1_11_RANK,universals_sorting_1_12_RANK,universals_sorting_1_13_RANK,universals_sorting_1_14_RANK,universals_sorting_1_15_RANK,universals_sorting_1_16_RANK,universals_sorting_1_17_RANK,universals_sorting_2_1_RANK,universals_sorting_2_2_RANK,universals_sorting_2_3_RANK,universals_sorting_2_4_RANK,universals_sorting_2_5_RANK,universals_sorting_2_6_RANK,universals_sorting_2_7_RANK,universals_sorting_2_8_RANK,universals_sorting_2_9_RANK,universals_sorting_2_10_RANK,universals_sorting_2_11_RANK,universals_sorting_2_12_RANK,universals_sorting_2_13_RANK,universals_sorting_2_14_RANK,universals_sorting_2_15_RANK,universals_sorting_2_16_RANK,universals_sorting_2_17_RANK,universals_sorting_3_1_RANK,universals_sorting_3_2_RANK,universals_sorting_3_3_RANK,universals_sorting_3_4_RANK,universals_sorting_3_5_RANK,universals_sorting_3_6_RANK,universals_sorting_3_7_RANK,universals_sorting_3_8_RANK,universals_sorting_3_9_RANK,universals_sorting_3_10_RANK,universals_sorting_3_11_RANK,universals_sorting_3_12_RANK,universals_sorting_3_13_RANK,universals_sorting_3_14_RANK,universals_sorting_3_15_RANK,universals_sorting_3_16_RANK,universals_sorting_3_17_RANK,wis_moral_articles,socio_poli_articles,comments,moral_wis_comments - Topics,moral_wis_comments - Parent Topics
8/16/2021 4:16,8/16/2021 4:56,IP Address,90.154.129.144,100,2407,TRUE,8/16/2021 4:56,R_2DS260Xpgr4yIuc,,,,,42.69509888,23.32499695,anonymous,EN,0,0,28.412,0,Chrome,92.0.4515.131,Windows NT 10.0,1280x800,"Virtue ethics,Other","Philosophy, History of Ideas",No,No,No,PhD,,Professor,,University,,Bulgaria,Morality is relevant for wisdom,Wisdom is relevant for morality,"""Hexis"", predisposition in Aristotelian sense of word, to voluntary act ","Wisdom is related to ancient notion of ""kalokagathia"", the inseparable values of good and beautiful - and in this platonic sense requires specific abilities, both theoretical and practical, deep understanding of freedom, rational desire and constant appreciation of creativity ",,No,,,Culture gives the leading models for understanding and attitudes,28.048,86.912,88.423,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"It whould be interesting to rething the ""specific, peculiar (idia)"" point of view of Plato on wisdom, as define it Diogenes Laertius - this point is different and in same time enough large for emerging to new questions",Unknown,
8/16/2021 6:51,8/16/2021 7:17,IP Address,174.92.124.62,100,1568,TRUE,8/16/2021 7:17,R_217lmB5s0Id8bMp,,,,,43.66529846,-79.43430328,anonymous,EN,10.373,10.777,17.002,3,Chrome,92.0.4515.131,Windows NT 10.0,1366x768,"Social Psychology,Cognitive Psychology",,No,Yes,No,PhD,,Graduate student,,University,,Canada,Morality is relevant for wisdom,Wisdom is relevant for morality,,"'-I think of wisdom as understanding/intelligence that enables effective morality or is used for the sake of effective morality (which I think of as based on loving/respecting/helping/not harming others), or enables/is used for other things people consider deeply good (e.g. inner peace within oneself, as highlighted in Hindu and Buddhist traditions, which may enable moral behaviour, but can be considered good for its own sake even regardless of its interpersonal effects)","I think both are important. Someone who has immoral intentions I would think of as not wise because they do not have the correct understanding of what makes people truly happy or what is truly valuable in life (that understanding being part of wisdom).   Someone who takes immoral actions (e.g. perhaps has good intentions but causes more harm than good), assuming a more reasonable or wiser person could have known to do otherwise, I would say is unwise also since they lack the correct understanding of how the world works to enable them to act effectively on their presumably good intentions.",No,,,"I don't think much about the relationship, and currently think that if we have a clear psychological definition of wisdom that should be rather invariant across cultures, though if its defined as say 'understanding that enables morality (or other deeply good things)' that understanding should take into account understanding the culture and social context one lives in, e.g. to wisely decide what would be a good thing to do in that context",4.084,73.903,73.907,11,,"Equanimity/Self-control,Context-sensitivity,Balance of diverse interests,Seeking Insight /Meaning,Pursuit of truth","Self-transcendence,Realization of shared humanity,Self-compassion,Epistemic humility/Recognition of limits of knowledge & one's fallibility,Sympathy/compassion,Open-mindedness/Consideration of diverse perspectives,In-group cooperation",,,,,,,,,,,,,,,,,,,,,1,2,,,,5,,,3,,,,4,,,4,6,,,1,,2,,7,5,,,,,,3,,,,,,,,,,,,,,,,,,,,"Kahan, D. M., Landrum, A., Carpenter, K., Helft, L., & Hall Jamieson, K. (2017). Science curiosity and political information processing. Political Psychology, 38, 179-199.","The universals question was very hard to answer because most of my answers could depend on what you mean by the function or purpose of these things (e.g. the function of taking multiple perspectives could be considered narrowly as something like to try understand things better from all sides or understand how others are approaching a sitaution, or it could be defined at a higher level which might be more variable across sitautions e.g. to enable cooperation in some cases, or to enable controlling and manipulating others for selfish ends, or merely to solve a problem that only affects oneself)",Unknown,
8/16/2021 5:52,8/16/2021 6:23,IP Address,176.245.28.227,47,1875,FALSE,8/16/2021 7:23,R_3CJIsNpEGmakFaB,,,,,,,anonymous,EN,6.568,10.755,16.079,2,Safari,14.1.1,Macintosh,390x844,,,,,,,,,,,,Switzerland ,Morality is a precursor for wisdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/2021 7:41,8/16/2021 8:04,IP Address,46.2.142.157,100,1396,TRUE,8/16/2021 8:04,R_1FrNl9Qay5wTWsl,,,,,41.0196991,28.97569275,anonymous,EN,0,0,20.765,0,Firefox,90,Macintosh,1440x900,Other,comparative literature,No,No,No,Masters,,Graduate student,,University,,Turkey,Morality is a precursor for wisdom,Wisdom is sufficient for morality,,,,,,,,26.853,33.783,64.51,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/2021 9:04,8/16/2021 9:30,IP Address,150.182.187.172,100,1582,TRUE,8/16/2021 9:30,R_1LhN2Cu8cXWztsd,,,,,35.15870667,-85.21630096,anonymous,EN,0,0,17.754,0,Edge,92.0.902.67,Windows NT 10.0,1920x1080,"Moral Psychology,Wisdom,Virtue ethics,Moral philosophy,Other",Theistic psychology,Yes,Yes,Yes,PhD,,Professor,,University,,United States,Morality is a precursor for wisdom,Wisdom is a precursor for morality,Reailty is to social construction,Wisdom is a correct insight into the nature of reality which is canot be reduced to evolutionary views in which the process is essentially random variation.,Actions are teleological and relate to desired outcomes which is to ultimately to be obedient to what is ultimately real,Yes,Paper is based mosty upon experts that study wisdom,Failed to focus on wise peopople,"I do no see how you can exclude prayers, pilgrimages, etc.  It seems you are trying too hard to avoid religion",0,0,37.779,0,"Declarative (book) knowledge,Epistemic humility/Recognition of limits of knowledge & one's fallibility,Self-compassion,Sympathy/compassion,Seeking Insight /Meaning","Equanimity/Self-control,Experiential knowledge,Context-sensitivity","In-group cooperation,Self-transcendence,Uncertainty management,Balance of diverse interests","Open-mindedness/Consideration of diverse perspectives,Realization of shared humanity,Deliberation/Reflection,Pursuit of truth,Humor",2,,,,,,,,,4,,,,1,5,3,,,,1,3,,,,,,,,2,,,,,,,,,,2,,,,1,,4,,3,,,,,,1,,,,3,2,4,,,,,,,,,5,"Streib, H., Hood, R. W. Jr., Keller, B., CsÖff, R-M, & Silver, C. (2009) Deconversion: Qualitative and Quantitative results from cross-cultural research in Germany and the United States. (Research in Contemporary Religion, Vol. 5). Vandenhoeck & Rupprecht.   Streib, H. & Hood, R. W. Jr. (Eds.). (2016). Semantics and psychology of spirituality: A 	cross-cultural analysis comparing Germany and America.  New York: Springer.  ","Streib, H., Chen, Z. J., & Hood, R. W. (2021). Faith Development as Change in Religious Types: Results from Three-wave Longitudinal Data with Faith Development Interviews. Psychology of Religion and Spirituality, online-first. https://doi.org/10.1037/rel0000440 (pre-print at: https://doi.org/10.31234/osf.io/qrcb2)   ",no,Unknown,
8/16/2021 9:31,8/16/2021 9:31,IP Address,150.182.187.172,10,22,FALSE,8/16/2021 10:31,R_29buDXe1fPSk60A,,,,,,,anonymous,EN,10.339,10.339,12.131,1,Edge,92.0.902.67,Windows NT 10.0,1920x1080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/2021 11:34,8/16/2021 11:37,IP Address,157.40.120.205,10,137,FALSE,8/16/2021 12:37,R_2uKWjw0hKtnKp0N,,,,,,,anonymous,EN,16.286,106.18,107.101,3,Chrome,81.0.4044.138,Android 10,360x800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/2021 12:02,8/16/2021 13:57,IP Address,93.218.141.1,100,6867,TRUE,8/16/2021 13:57,R_3nJlfXZRntCbPcB,,,,,47.56570435,9.655303955,anonymous,EN,0,0,62.622,0,Firefox,91,Windows NT 10.0,1080x1920,"Developmental Psychology,Personality Psychology",,Yes,Yes,Yes,PhD,,Professor,,University,,Germany,"Morality is relevant for wisdom,Morality is a precursor for wisdom,Morality is necessary for wisdom","Wisdom is relevant for morality,Wisdom is a precursor for morality",blossoms are to a tree,,"Psychological characteristics of wisdom depend stongly on moral intentions, less on moral actions",Yes,•  the strong emphasis on perspectival meta-cognition; •  the importance of epistemic humility; •  the inlcusion of multiple perspectives; •  the strong emphasis on cultural context; •  account for experiences     ,"•  the exclusivity of integration and ""balancing"" ","•  Because understandings of wisdom develop in culture-specific versions by adopting cultural memories about wise people and wise decisions, and cultural communication of the people on the street adds a dynamic of its own, wisdom in a specific culture relates to, and depends on, specific psychological characteristics; •  The situation is even more complex in multi-cultural societies, where different cultures and therefore differenc understandings of wisdom interact. Here, the encounter with the previously unknown requires an emphasis on special psychological comptenencies such as epistemic humility and opennes to the strange.  ",0,0,186.811,0,Realization of shared humanity,"Sympathy/compassion,Self-transcendence","Epistemic humility/Recognition of limits of knowledge & one's fallibility,Balance of diverse interests",Open-mindedness/Consideration of diverse perspectives,,,,,,,1,,,,,,,,,,,,,,,2,,,,,1,,,,,,,,1,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,,,,,,,"Streib, H. (2018). What is Xenosophia? Philosophical Contributions to Prejudice Research. In H. Streib & C. Klein (Eds.), Xenosophia and Religion: Biographical and Statistical Paths for a Culture of Welcome (pp. 3-21). Springer International Publishing Switzerland. https://doi.org/10.1007/978-3-319-74564-0_1 (post-print at: https://doi.org/10.31234/osf.io/dfx5j)   ","Streib, H., & Klein, C. (2018). Explaining Xenophobia and Xenosophia: Effects of Religiosity, Openness, Tolerance of Complexity, and Religious Schemata. In H. Streib & C. Klein (Eds.), Xenosophia and Religion: Biographical and Statistical Paths for a Culture of Welcome (pp. 181-201). Springer International Publishing Switzerland. https://doi.org/10.1007/978-3-319-74564-0_6   Streib, H., & Klein, C. (2014). Religious Styles Predict Inter-religious Prejudice: A Study of German Adolescents with the Religious Schema Scale. International Journal for the Psychology of Religion, 24(2), 151-163. https://doi.org/10.1080/10508619.2013.808869 ",,,
8/16/2021 18:58,8/16/2021 19:46,IP Address,98.200.163.12,80,2871,FALSE,8/16/2021 20:46,R_3EyX6hUzpjs2Qis,,,,,,,anonymous,EN,9.356,9.356,12.802,1,Chrome,92.0.4515.131,Windows NT 10.0,1280x720,,,No,No,No,Bachelors,,Other,,Private sector,,USA,"Morality is relevant for wisdom,Morality is a precursor for wisdom","Wisdom is relevant for morality,Wisdom is a precursor for morality","A seasoned guide is to a compass. I'd recommend both when navigating unchartered territory but at least one of them might get you where you are going. A compass, like morality, needs to be calibrated and if it is inaccurate and that is ignored that can become a problem. A seasoned guide would recommend a good compass and can further lead out you out of danger and to views and experiences that might otherwise be missed.",,,No,,,All cultures have access to wisdom and value wisdom although history and other aspects of culture influence what aspects of wisdom are stressed; All cultures have their own blind spots to wisdom; We can learn from each other by spending time in community with people with different backgrounds; We need to avoid the pitfalls of patronizing other cultures or fetishizing them with regards to wisdom.,39.228,57.763,58.583,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/18/2021 4:00,8/18/2021 4:28,IP Address,174.88.9.155,100,1674,TRUE,8/18/2021 4:28,R_3dG783DVGQ02uUG,,,,,43.66670227,-79.38040161,anonymous,EN,2.936,47.216,52.377,6,Safari iPhone,14.1.2,iPhone,375x667,"Cognitive Psychology,Developmental Psychology,Wisdom,Cognitive Science,Education",,Yes,No,No,Masters,,Graduate student,,University,,Canada,"Morality is relevant for wisdom,Morality is a precursor for wisdom","Wisdom is relevant for morality,Wisdom is sufficient for morality",A Genus is to a species. ,"Wisdom is a higher order category involving an orientation towards acting in the best interests of the common good, by which morality is eclipsed within","Psychological characteristics of Wisdom entail 3 interrelated aspects: integrating separate but disparate ideas, caring for others, and contributing toward the common good. Intentions and actions must serve these 3 characteristics",Yes,"'- The ability to see through illusion in order to overcome self- deception;   - wisdom entails cultivating one’s faculty for insight, and then applying that insight towards ones ongoing psychological development ",,"'- Culture must be in service of developing wisdom. If the cultural zeitgeist does not allow for, or is actively antagonistic towards, being insightful/caring for others/ contributing towards the common good, than one cannot be truly wise. ",3.491,52.257,56.758,8,"Sympathy/compassion,Self-transcendence,Self-compassion","Open-mindedness/Consideration of diverse perspectives,Context-sensitivity,Seeking Insight /Meaning,Pursuit of truth","Equanimity/Self-control,Humor,Realization of shared humanity","Balance of diverse interests,Deliberation/Reflection,In-group cooperation,Declarative (book) knowledge,Uncertainty management,Epistemic humility/Recognition of limits of knowledge & one's fallibility,Experiential knowledge",,,,,2,,,,,1,,,,,,3,,,1,,2,,,,4,,,,,,,3,,,,,1,,,,3,,,,,,,,,,2,6,,,,,2,,,3,,1,7,5,4,,,,'- Grossman & Kross (2014) - Vervaeke & Ferraro (2013) - Walsh (2015),,,Unknown,
8/18/2021 11:51,8/18/2021 12:00,IP Address,142.129.36.124,40,514,FALSE,8/18/2021 13:00,R_2ZWizkzeBRM1Kdb,,,,,,,anonymous,EN,0,0,245.93,0,Safari,14.1.1,Macintosh,1440x900,"Social Psychology,Cognitive Psychology,Personality Psychology,Cognitive Science",,Yes,No,Yes,PhD,,Other,,Other,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/19/2021 4:29,8/19/2021 4:30,IP Address,27.63.131.156,10,29,FALSE,8/19/2021 5:30,R_1dHd0sjxTInbzhw,,,,,,,anonymous,EN,1.875,21.338,28.891,8,Safari iPhone,13.1,iPhone,414x736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/19/2021 3:58,8/19/2021 4:51,IP Address,103.84.238.243,40,3165,FALSE,8/19/2021 5:51,R_3Jx87W4y00CY0Va,,,,,,,anonymous,EN,0,0,45.141,0,Chrome,92.0.4515.131,Macintosh,1440x900,"Wisdom,Education",,No,No,No,Bachelors,,Other,,NGO,,India,Morality is relevant for wisdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/19/2021 11:24,8/19/2021 11:55,IP Address,220.158.144.34,100,1869,TRUE,8/19/2021 11:55,R_215l2pZ7elNSTgu,,,,,26.26919556,73.00900269,anonymous,EN,0,0,460.872,0,Chrome,92.0.4515.131,Windows NT 10.0,1920x1080,"Social Psychology,Cognitive Psychology,Evolutionary Psychology,Moral Psychology,Virtue ethics,Moral philosophy,Cognitive Science",,Yes,No,No,Masters,,Graduate student,,University,,India,Morality is relevant for wisdom,"Wisdom is relevant for morality,Wisdom is necessary for morality",Epiphenomenalism to Consciousness,"Morality is subjective, hence must be seen through the individual lens. What is moral to me may not be moral to the other person.","Up to a greater extent, I see.  ",Yes,,,,0,0,8.09,0,"Uncertainty management,In-group cooperation,Experiential knowledge","Sympathy/compassion,Pursuit of truth","Declarative (book) knowledge,Open-mindedness/Consideration of diverse perspectives","Context-sensitivity,Humor",,,,,,,,,2,,,3,1,,,,,,,,,,,,2,,1,,,,,,,,,2,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,2,https://oxford.universitypressscholarship.com/view/10.1093/acprof:oso/9780199252732.001.0001/acprof-9780199252732-chapter-12,,,Unknown,
8/19/2021 13:44,8/19/2021 13:45,IP Address,198.48.164.50,10,74,FALSE,8/19/2021 14:45,R_33fBdvd344mhCqE,,,,,,,anonymous,EN,0,0,72.863,0,Safari,13.1.3,Macintosh,1440x900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/20/2021 10:28,8/20/2021 10:30,IP Address,198.48.164.50,80,112,FALSE,8/20/2021 11:30,R_0UtSnGZ1q71PoTD,,,,,,,anonymous,EN,2.203,2.203,2.499,1,Firefox,86,Macintosh,2133x1200,,,,,,,,,,,,canada,,,,,,,,,,0,0,20.693,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/20/2021 14:27,8/20/2021 14:27,IP Address,24.105.85.228,47,41,FALSE,8/20/2021 15:27,R_3FLpa7rt9T470CQ,,,,,,,anonymous,EN,0,0,1.266,0,Edge,92.0.902.73,Windows NT 10.0,1280x720,,,,,,,,,,,,TEST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/20/2021 15:13,8/20/2021 15:17,IP Address,99.230.12.236,80,221,FALSE,8/20/2021 16:17,R_DG0LrXzwxvI7ltL,,,,,,,anonymous,EN,1.596,1.596,2.49,1,Chrome,92.0.4515.131,Windows NT 6.1,1024x768,,,,,,,,,,,,Canada,,,,,,,,,,1.811,3.614,4.385,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/21/2021 9:28,8/21/2021 10:08,IP Address,71.192.175.236,100,2392,TRUE,8/21/2021 10:08,R_3r0z0Z9dwIZZKWE,,,,,42.34979248,-71.07649994,anonymous,EN,8.895,9.001,13.031,2,Chrome,92.0.4515.159,Windows NT 10.0,1536x864,"Social Psychology,Clinical Psychology,Developmental Psychology,Moral Psychology,Virtue ethics,Moral philosophy",,Yes,Yes,No,Masters,,Other,Psychotherapist / Program Coordinator,University,,United States,"Morality is relevant for wisdom,Morality is necessary for wisdom","Wisdom is relevant for morality,Wisdom is a precursor for morality,Wisdom is necessary for morality",color-wheel is to black/white.,"'- Wisdom can be defined as the application of experiential knowledge (whether self or other) to make proper decisions; - Morality can be defined as the choice between right/wrong or good/bad actions; - As such, wisdom would seem to be categorically above morality - insofar as morality deals with the distinction of a binary sorting, where wisdom might apply a logic beyond this binary.","Wise agents would have moral intentions and moral actions - which would be oriented towards the ""good"" (rather than ""bad"") which is sought after.   Additionally, wisdom would also allow for the weighing of different goods pursued -- and thus able to properly and morally enact the costs need for the intended higher good.",No,,,"'- Culture shapes the contexts of wisdom formation, which then helps direct particular morality; - Although wisdom might not be 'universal' in its application, it is neither hyper-subjectivist nor purely-relativist; - The application of wisdom is contextual, and culture is the fabric upon which certain value constellations are enacted, encoded, and embodied in agents.",55.964,64.602,68.886,3,"Uncertainty management,Declarative (book) knowledge,Self-compassion","Sympathy/compassion,Humor,Open-mindedness/Consideration of diverse perspectives,Context-sensitivity,Balance of diverse interests,Equanimity/Self-control","Self-transcendence,Pursuit of truth,Seeking Insight /Meaning,Epistemic humility/Recognition of limits of knowledge & one's fallibility,Realization of shared humanity","In-group cooperation,Deliberation/Reflection,Experiential knowledge",,,,,,,,,,,,,1,2,,3,,,3,6,4,,,,,,1,5,,,,,,2,4,,,,1,,5,2,,,,,,,3,,,,,,,,2,,,1,,,3,,,,,,,,,Unknown,
8/22/2021 10:17,8/22/2021 11:01,IP Address,106.198.101.203,100,2608,TRUE,8/22/2021 11:01,R_2Esr53DXQdgWnn7,,,,,11.34579468,77.73339844,anonymous,EN,4.752,4.752,11.338,1,Chrome,90.0.4430.72,Windows NT 6.1,1366x768,"Cognitive Science,Other",Linguistics,Yes,No,Yes,PhD,,Other,Independent Researcher,Other,Independent Researcher,India,Morality is relevant for wisdom,Wisdom is relevant for morality,light is to object, Wisdom helps to understand morality,Only to a limited extent,No,,,Culture plays a significant role in the development of wisdom,81.05,186.228,188.109,9,,"Pursuit of truth,Seeking Insight /Meaning,Open-mindedness/Consideration of diverse perspectives,Deliberation/Reflection",,"Declarative (book) knowledge,Experiential knowledge",,,,,,,,,,,,,,,,,,,3,,,,4,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,,,No idea,No idea,No,Unknown,
8/22/2021 19:04,8/22/2021 19:05,IP Address,96.40.136.130,10,34,FALSE,8/22/2021 20:05,R_ypVmGUVcdso4hgJ,,,,,,,anonymous,EN,0,0,3.707,0,Chrome,88.0.4324.96,Macintosh,1024x640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/23/2021 5:20,8/23/2021 5:39,IP Address,149.224.210.99,100,1122,TRUE,8/23/2021 5:39,R_2awyhw9QtUahstL,,,,,53.56739807,10.05499268,anonymous,EN,3.039,3.626,7.053,2,Safari iPhone,Unknown,iPhone,320x568,Other,"Management, with a background in Eastern wisdom tradition",Yes,No,Yes,PhD,,Associate Professor,,University,,Germany,Morality is relevant for wisdom,Wisdom is relevant for morality,,,,Yes,,,,24.023,48.306,49.003,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
